latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
13.0,80.125,15.0,39600,Australia/Sydney,AEDT

time,temperature_2m (°C),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),visibility (m),wind_speed_80m (km/h),wind_direction_80m (°),soil_temperature_6cm (°C),soil_moisture_1_to_3cm (m³/m³)
2024-04-08T21:00,32.8,0.00,0.00,1008.1,1006.4,24140.00,23.7,112,39.1,0.094
2024-04-08T22:00,31.9,0.00,0.00,1008.1,1006.4,24140.00,23.5,108,37.7,0.094
2024-04-08T23:00,30.9,0.00,0.00,1008.6,1006.9,24140.00,23.7,104,35.8,0.094
2024-04-09T00:00,30.1,0.00,0.00,1009.1,1007.4,24140.00,24.3,105,34.2,0.094
2024-04-09T01:00,29.5,0.00,0.00,1009.7,1008.0,24140.00,24.9,108,32.7,0.094
2024-04-09T02:00,29.1,0.00,0.00,1010.1,1008.4,24140.00,24.9,110,31.5,0.094
2024-04-09T03:00,28.8,0.00,0.00,1010.2,1008.5,24140.00,24.1,112,30.9,0.094
2024-04-09T04:00,28.7,0.00,0.00,1010.2,1008.5,24140.00,22.7,113,30.5,0.094
2024-04-09T05:00,28.5,0.00,0.00,1010.0,1008.3,24140.00,20.6,115,30.3,0.094
2024-04-09T06:00,28.4,0.00,0.00,1009.7,1008.0,24140.00,18.0,116,30.0,0.094
2024-04-09T07:00,28.2,0.00,0.00,1009.3,1007.6,24140.00,15.1,118,29.8,0.094
2024-04-09T08:00,28.1,0.00,0.00,1009.1,1007.4,24140.00,12.3,122,29.5,0.094
2024-04-09T09:00,27.9,0.00,0.00,1009.2,1007.5,24140.00,10.0,131,29.1,0.094
2024-04-09T10:00,27.7,0.00,0.00,1009.6,1007.9,24140.00,8.5,144,28.9,0.093
2024-04-09T11:00,27.8,0.00,0.00,1010.1,1008.4,24140.00,7.6,155,29.0,0.093
2024-04-09T12:00,28.4,0.00,0.00,1010.9,1009.2,24140.00,7.3,160,29.5,0.093
2024-04-09T13:00,29.3,0.00,0.00,1011.8,1010.1,24140.00,7.4,157,30.5,0.093
2024-04-09T14:00,30.3,0.00,0.00,1012.4,1010.7,24140.00,7.4,151,32.0,0.093
2024-04-09T15:00,31.5,0.00,0.00,1012.4,1010.7,24140.00,8.2,139,34.0,0.093
2024-04-09T16:00,32.8,0.00,0.00,1012.1,1010.4,24140.00,9.5,127,36.3,0.093
2024-04-09T17:00,33.7,0.00,0.00,1011.5,1009.8,24140.00,11.4,118,38.3,0.093
2024-04-09T18:00,34.0,0.00,0.00,1010.6,1008.9,24140.00,13.2,112,39.6,0.093
2024-04-09T19:00,34.2,0.00,0.00,1009.6,1007.9,24140.00,15.0,107,40.4,0.093
2024-04-09T20:00,33.8,0.00,0.00,1008.8,1007.1,24140.00,16.7,104,40.5,0.093
2024-04-09T21:00,33.0,0.00,0.00,1008.4,1006.7,24140.00,17.7,102,39.5,0.093
2024-04-09T22:00,31.9,0.00,0.00,1008.4,1006.7,24140.00,18.0,102,37.8,0.093
2024-04-09T23:00,30.9,0.00,0.00,1008.5,1006.8,24140.00,17.9,100,36.0,0.093
2024-04-10T00:00,30.1,0.00,0.00,1009.0,1007.3,24140.00,17.5,99,34.4,0.093
2024-04-10T01:00,29.5,0.00,0.00,1009.7,1008.0,24140.00,16.3,98,32.8,0.092
2024-04-10T02:00,29.1,0.00,0.00,1010.2,1008.5,24140.00,15.6,97,31.5,0.092
2024-04-10T03:00,28.9,0.00,0.00,1010.4,1008.7,24140.00,14.9,97,30.9,0.092
2024-04-10T04:00,28.9,0.00,0.00,1010.5,1008.8,24140.00,14.2,99,30.6,0.092
2024-04-10T05:00,28.8,0.00,0.00,1010.5,1008.8,24140.00,13.6,101,30.4,0.092
2024-04-10T06:00,28.6,0.00,0.00,1010.2,1008.5,24140.00,12.8,101,30.1,0.092
2024-04-10T07:00,28.5,0.00,0.00,1009.8,1008.1,24140.00,12.4,100,30.0,0.092
2024-04-10T08:00,28.4,0.00,0.00,1009.6,1007.9,24140.00,11.3,99,29.8,0.092
2024-04-10T09:00,28.2,0.00,0.00,1009.7,1008.0,24140.00,9.9,100,29.4,0.092
2024-04-10T10:00,28.1,0.00,0.00,1009.9,1008.2,24140.00,7.8,103,29.0,0.092
2024-04-10T11:00,28.4,0.00,0.00,1010.3,1008.6,24140.00,6.8,108,29.0,0.092
2024-04-10T12:00,29.0,0.00,0.00,1010.9,1009.2,24140.00,7.0,111,29.6,0.092
2024-04-10T13:00,29.8,0.00,0.00,1011.7,1010.0,24140.00,7.8,112,30.8,0.092
2024-04-10T14:00,30.8,0.00,0.00,1012.2,1010.5,24140.00,8.9,111,32.3,0.092
2024-04-10T15:00,32.0,0.00,0.00,1012.2,1010.5,24140.00,10.1,107,34.5,0.092
2024-04-10T16:00,33.3,0.00,0.00,1011.8,1010.1,24140.00,11.8,102,37.2,0.091
2024-04-10T17:00,34.2,0.00,0.00,1011.6,1009.9,24140.00,12.8,100,39.1,0.091
2024-04-10T18:00,34.7,0.00,0.00,1011.1,1009.4,24140.00,14.0,108,40.2,0.092
2024-04-10T19:00,34.5,0.00,0.00,1010.0,1008.3,24140.00,16.6,108,40.8,0.091
2024-04-10T20:00,34.1,0.00,0.00,1009.2,1007.5,24140.00,18.3,106,40.7,0.091
2024-04-10T21:00,33.3,0.00,0.00,1008.8,1007.1,24140.00,18.9,104,39.8,0.091
2024-04-10T22:00,32.3,0.00,0.00,1008.7,1007.0,24140.00,18.4,102,38.2,0.091
2024-04-10T23:00,31.5,0.00,0.00,1008.8,1007.1,24140.00,17.9,100,36.5,0.091
2024-04-11T00:00,30.7,0.00,0.00,1009.3,1007.6,24140.00,17.6,101,35.0,0.091
2024-04-11T01:00,30.0,0.00,0.00,1010.1,1008.4,24140.00,17.3,102,33.2,0.091
2024-04-11T02:00,29.5,0.00,0.00,1010.7,1009.0,24140.00,16.2,102,32.0,0.091
2024-04-11T03:00,29.2,0.00,0.00,1011.1,1009.4,24140.00,13.8,99,31.2,0.091
2024-04-11T04:00,29.0,0.00,0.00,1011.3,1009.6,24140.00,11.2,94,31.0,0.091
2024-04-11T05:00,28.9,0.00,0.00,1011.3,1009.6,24140.00,8.6,88,30.7,0.091
2024-04-11T06:00,28.6,0.00,0.00,1010.8,1009.1,24140.00,6.6,81,30.4,0.091
2024-04-11T07:00,28.4,0.00,0.00,1010.1,1008.4,24140.00,4.6,72,30.1,0.091
2024-04-11T08:00,28.1,0.00,0.00,1009.6,1007.9,24140.00,2.9,60,30.0,0.091
2024-04-11T09:00,27.8,0.00,0.00,1009.6,1007.9,24140.00,1.8,37,29.6,0.091
2024-04-11T10:00,27.5,0.00,0.00,1009.9,1008.2,24140.00,1.5,14,29.3,0.090
2024-04-11T11:00,27.5,0.00,0.00,1010.3,1008.6,24140.00,1.1,18,29.4,0.090
2024-04-11T12:00,28.2,0.00,0.00,1011.0,1009.3,24140.00,1.6,63,29.9,0.090
2024-04-11T13:00,29.4,0.00,0.00,1011.8,1010.1,24140.00,3.3,84,30.9,0.090
2024-04-11T14:00,30.6,0.00,0.00,1012.3,1010.6,24140.00,5.4,90,32.2,0.090
2024-04-11T15:00,32.0,0.00,0.00,1012.3,1010.6,24140.00,8.0,95,34.4,0.090
2024-04-11T16:00,33.3,0.00,0.00,1011.9,1010.2,24140.00,10.9,99,37.0,0.090
2024-04-11T17:00,34.3,0.00,0.00,1011.4,1009.7,24140.00,13.5,99,39.0,0.090
2024-04-11T18:00,34.6,0.00,0.00,1010.5,1008.8,24140.00,15.6,98,40.2,0.090
2024-04-11T19:00,34.5,0.00,0.00,1009.5,1007.8,24140.00,17.7,95,40.8,0.090
2024-04-11T20:00,34.0,0.00,0.00,1008.7,1007.0,24140.00,19.1,93,40.6,0.090
2024-04-11T21:00,33.2,0.00,0.00,1008.3,1006.6,24140.00,20.2,92,39.5,0.090
2024-04-11T22:00,32.1,0.00,0.00,1008.2,1006.5,24140.00,20.9,92,37.8,0.090
2024-04-11T23:00,31.1,0.00,0.00,1008.3,1006.6,24140.00,20.9,93,36.1,0.090
